Matching_ProteinAccession	S10	S1	S2	S3	S4	S5	S6	S7	S8	S9
ppa:PAS_chr1-4_0043	21.76864633819492	21.19966335959234	21.04083768270313	22.3145272363987	21.938451542673985	22.080241761550223	21.053996456436927	21.080198000440337	22.114817658735	22.08780822200096
ppa:PAS_chr1-4_0045	17.172311826747915	18.237321867392243	17.59735391194804	16.64376571030458	16.936151307490785	16.980428474116284	18.22225468122696	17.83000854723059	17.130635915346208	17.004687845811812
ppa:PAS_chr1-4_0047	19.54729559641401	19.20074882126946	19.34629756938792	19.211129454886105	19.378419225923185	19.652688762424265	19.344587544079364	19.258485236564795	19.13182227181224	19.45077215319674
ppa:PAS_chr1-4_0048	17.10150286810457	16.302229894061416	No Data	No Data	15.131662001882823	15.307843530857928	15.600395362535318	16.224781443289167	15.91308415872331	16.20165641315317
ppa:PAS_chr1-4_0049	20.712466126726493	20.31171076465512	20.08907816885712	20.17750911113951	20.382395526887933	20.60433909843353	20.278885272307903	20.22341329304033	20.26030954948216	20.31276817447291
ppa:PAS_chr1-4_0051	15.846795260314838	15.436253786215897	15.494218371423097	15.767881654054491	15.79477111707304	15.893798572384696	15.327024216613925	15.51473897177603	15.651956710239151	15.707031521423923
ppa:PAS_chr1-4_0053	15.631738700259254	15.219389380066328	14.953916140089431	No Data	14.989094136960023	No Data	14.364999580638967	14.861552386820708	14.275747139190509	No Data
ppa:PAS_chr1-4_0055	No Data	14.023490925182337	No Data	No Data	13.658584034206813	No Data	13.024500387314603	13.147954208280035	12.705102588473226	13.681644201918848
ppa:PAS_chr1-4_0058	16.922714324661356	17.011949604334994	16.747828808382156	16.925193391354952	16.85901290145048	16.70890506116142	16.97958681691926	16.987877144449744	16.729633604313783	16.8695283298756
ppa:PAS_chr1-4_0061	14.552959028838591	No Data	No Data	11.994988502506104	14.491051082683876	14.91424934751238	No Data	12.557897893474852	14.21501094359675	14.724996098059387
ppa:PAS_chr1-4_0066	14.574101489605948	16.035313938528525	16.277804427292505	15.311752471810172	14.888789226312284	15.641517532603787	16.247202904370397	15.734980374638274	14.342804431827954	14.131512390083492
ppa:PAS_chr1-4_0067	16.099528083363293	15.624893155253393	15.6457025142596	14.78052605103261	16.07229651724728	15.456111851441362	14.745627859691758	15.430480754550604	15.905962599861832	15.11407924743184
ppa:PAS_chr1-4_0068	15.943939506759602	15.745734017674833	16.0265418470194	16.751709536013877	16.405524542944484	16.60740696482179	15.88308987853484	16.114911521735348	16.47324112523988	16.597012620622987
ppa:PAS_chr1-4_0069	15.466117048974091	15.11309241458579	15.434683706383748	15.241849642943055	15.647916196513448	15.247092051416685	15.1887423115022	15.07967439098141	15.473859683053488	15.617444036053026
ppa:PAS_chr1-4_0071	21.1118555362502	19.838576499357817	20.215076136865846	21.1754615309036	21.060019529635326	21.13659457495671	19.465614728449147	20.088062106660068	20.94840501992552	21.04366447828582
ppa:PAS_chr1-4_0072	18.632320208801445	19.58432384512614	19.277459668511018	19.09710190183648	18.933509761474408	18.432377122141165	19.57720048904108	19.14285945958527	19.312611426455653	18.87796940563644
ppa:PAS_chr1-4_0074	17.785410560298608	15.190464625824504	20.147056916421285	19.677747487862337	19.2342583006695	18.0993914760904	17.3316883846493	19.901931642352057	19.35245447077245	18.821908928639846
ppa:PAS_chr1-4_0075	14.706084613959082	No Data	13.704745341684855	No Data	No Data	14.603935297082936	No Data	13.950723276600351	14.276021149853085	14.778672832787102
ppa:PAS_chr1-4_0076	15.004355586441054	14.653348166721749	14.349994943332437	13.938557969532994	14.83316680123133	15.4803968880345	14.059272496459554	14.051802215791454	14.689218697075464	14.68333969275145
ppa:PAS_chr1-4_0078	14.555574217194044	16.183679900484464	16.157826763660132	14.938378134076348	14.995667708126296	14.632313773539176	15.90451840444342	16.128340519395625	14.965018354081252	14.6251971409513
ppa:PAS_chr1-4_0080	15.110173590190618	16.837115390225392	16.907329153496978	15.84894819197274	15.079789607877906	15.16649150847429	16.610029724160814	15.749530360013551	15.158213193111118	14.895404339012924
ppa:PAS_chr1-4_0081	13.879711307104008	14.760235385321462	11.823680550060526	No Data	No Data	No Data	14.060703187147135	11.330162743287358	No Data	14.687641266118138
ppa:PAS_chr1-4_0082	17.33024578034315	14.889824398318396	15.788701707151384	17.168907422608964	17.289320426143846	17.84898352022679	14.2506907809479	14.951351243966004	16.71367766007272	16.992297007212432
ppa:PAS_chr1-4_0083	14.299856824712446	14.010768988868982	No Data	11.378616740512106	12.23933994886784	14.446059506192857	14.195694201610277	No Data	12.59507805870254	13.325724599696674
ppa:PAS_chr1-4_0084	14.69357713673327	15.224418329715126	15.19285369931112	15.122161148967235	15.20754225628655	15.41941901944819	15.067460621130303	14.88007438643022	14.887441991549544	14.934973276378294
ppa:PAS_chr1-4_0085	13.837941721707914	16.31146631708655	16.468770069067094	16.247138857036088	16.821808911699197	15.895380392380783	16.626495328671222	16.048770884071633	16.61361806430564	16.285602163501743
ppa:PAS_chr1-4_0086	16.365362227562194	No Data	No Data	No Data	15.81137616354454	16.767477085018726	No Data	No Data	No Data	15.8304480881708
ppa:PAS_chr1-4_0087	16.300534385131066	16.730839102615338	16.406364495112832	15.754174324065104	16.317870344943046	16.443132624831037	16.639907131371576	17.037140720552927	16.426945101609988	16.51201136786534
ppa:PAS_chr1-4_0089	14.985080936643849	15.303838846665304	15.33514225238143	15.60390078373951	14.961879749071374	15.071035772290047	14.736728410594877	14.671002269632714	15.225421931208052	15.048658483957196
ppa:PAS_chr1-4_0090	14.859042389900068	15.168877743925286	15.032156737707265	15.66150771061291	15.192907564081096	15.347233819940676	13.8896510084275	14.756065369892935	14.688628202873424	15.2023443185214
ppa:PAS_chr1-4_0091	17.03111862166401	16.533395088874663	16.712530673771383	16.398132916736856	17.070942776546033	16.96437365671272	16.662757894537336	17.140511676568742	16.863846828009734	16.903486462690182
ppa:PAS_chr1-4_0092	15.566266725552996	16.19820401258992	16.10080780706518	16.07200303094907	15.838179062545937	No Data	16.778013343325092	16.45083645156054	15.935041461336729	16.36926585356119
ppa:PAS_chr1-4_0093	15.627745379365164	16.949394739751778	16.70787515231463	16.476414707858314	15.770371219837337	15.690447558120798	16.7594288422382	16.621039053702795	16.15056930137415	15.64713273947431
ppa:PAS_chr1-4_0094	17.85206244165961	19.493735391290908	19.04539523212033	18.87515529056725	18.95012636975212	18.130823002044867	19.04025526789989	18.954558782084945	18.48479819191729	18.476150643057487
ppa:PAS_chr1-4_0655	12.73882456032987	No Data	14.078334726126348	No Data	14.411156913859886	12.133196157893051	13.84546171988935	13.792961430736714	13.622096628534631	11.329890890034472
ppa:PAS_chr1-4_0096	14.547083624722712	16.240393792229593	15.473713304258077	14.651070747757544	14.819013612293285	14.592240647261685	15.848148014063751	14.458199697036031	14.13237829082362	15.000897642106624
ppa:PAS_chr1-4_0098	15.630201901654871	18.022181530562147	17.517133149350087	17.149238542577038	16.284171886148446	15.74223417860939	17.93369326599118	17.74270971519829	16.52598239735216	16.047774607522058
ppa:PAS_chr1-4_0099	13.932804069118774	13.682005606490636	13.4768507540166	13.887873210110422	14.82408860623773	14.20666831594453	12.812108250627489	13.410654620929485	13.207274439255396	14.17068794402214
ppa:PAS_chr1-4_0100	17.102770592021702	16.44903413138647	16.81064017490248	17.076955826162976	17.019867252608783	17.11762740831255	16.623434002414335	16.410097793739055	17.024043273724118	17.09574067048145
ppa:PAS_chr1-4_0101	16.408066782539585	16.07637182885514	15.931963543188134	15.992705174336033	16.36717982959789	16.313811942201426	15.9829006439689	16.080536016473488	16.302722863040913	16.235801704950013
ppa:PAS_chr1-4_0104	15.006954185285812	16.175426199673545	16.136027814784654	15.208765122145184	14.831556019137375	15.008045745235243	15.8660523291928	15.829470449632328	15.45563776304822	14.924515966549132
ppa:PAS_chr1-4_0105	16.161418245179373	16.481980333564366	16.270887277640277	16.314230565836098	16.21894348958485	16.426815378056467	16.35648138879393	16.14838487781127	16.1448567421254	16.049013944314524
ppa:PAS_chr1-4_0106	14.836317771197592	16.10447238373821	15.506849431487993	15.823308535440386	15.171968083850096	15.029261779236244	16.015738650552144	15.615045290618298	15.025235895754754	15.076980935518629
ppa:PAS_chr1-4_0107	16.55491211356858	16.21181686864405	16.357315068574653	16.661555877374894	16.64942745264667	16.65051800475422	15.65868208674509	16.286115514731673	16.41860091796608	16.54129906881597
ppa:PAS_chr1-4_0108	15.314985054306712	16.296682540913466	15.59990705504797	15.463388791953763	15.45713360211913	15.154846224622595	15.985310816526953	15.41844226062824	15.39762319583237	15.466508672882297
ppa:PAS_chr1-4_0113	18.984357349167905	19.5266302114471	19.31558977067545	19.488681095166648	19.169299154612315	19.036651211536583	19.56519274612697	19.25882464116913	19.596327975579182	19.209550341991925
ppa:PAS_chr1-4_0116	16.434958523761146	17.38865810540169	17.380598590982576	16.916156279223873	16.464394933262362	16.571613553683417	17.03741624777229	17.118080061237187	16.302844301389612	16.243016027776022
ppa:PAS_chr1-4_0117	18.584765968493	17.858539486662888	17.731432462275567	18.647427244505355	18.4592888972474	18.82143670604488	17.78961254417781	17.871164708027244	18.375872001511425	18.59291184097144
ppa:PAS_chr1-4_0118	13.130782005272277	13.53355680394792	14.230798571468393	13.484712775076998	13.28695532961062	13.401853184761702	12.819148330018333	13.098605612683006	13.087820197169856	12.955104980216555
ppa:PAS_chr1-4_0123	17.81086773626161	18.28727739214437	18.306496752426995	18.00018486950442	17.94145432244149	17.80249141759907	18.00896129992423	17.97149400017022	17.970681426249836	17.892688996486093
ppa:PAS_chr1-4_0124	16.714612681745162	16.496143799255606	17.095698664546557	16.790677311082238	16.447646139282007	16.52781427261936	16.769951413113404	17.116124362034654	16.91173365244347	16.69781939360164
ppa:PAS_chr1-4_0125	18.112434097784988	18.239740400989817	18.00149203760956	18.193698602866085	18.286682119119863	18.10103985198744	17.999354060564006	18.138692715668647	17.854900333791313	18.000343580421028
ppa:PAS_chr1-4_0128	17.990682223747843	18.39078022577724	16.74020372722565	17.480224171109608	18.910134711673336	17.477646124573003	16.35026168581103	17.851746182480845	16.844218242628397	17.956767499635802
ppa:PAS_chr1-4_0129	13.363201824414832	14.571758313269994	13.72418678392256	13.942128317648534	13.860406543484109	14.30287957375885	13.923686825246646	15.274852442447775	13.530524096337478	13.273305736140792
ppa:PAS_chr1-4_0130	23.81922572365849	23.74813755810749	23.71463448015633	24.050422953191585	23.781220719831783	23.82254690854439	23.73838990470314	23.559580845832347	24.102797017787065	23.75099008401281
ppa:PAS_chr1-4_0132	No Data	14.237291520687403	13.842674039146166	No Data	13.219936877428898	No Data	14.770330585708251	13.296382037616114	No Data	No Data
ppa:PAS_chr1-4_0133	18.76014541935557	16.716696398662695	16.97785688361658	18.371434883549583	18.42684761813533	18.63506655352711	16.15676960391758	16.937291016369624	18.60208965548332	18.52106110615913
ppa:PAS_chr1-4_0135	20.380010348022275	21.082613124396904	20.651042162795225	20.51593487337149	20.356736727546146	20.5375427340062	20.82131641200026	20.92847744192388	20.46919215686912	20.368685890958886
ppa:PAS_chr1-4_0137	14.907103930045778	15.943260543736244	15.612491261687946	16.484842680412406	15.831588586780676	15.271596529243288	15.45757964698815	15.96761458153756	15.048481219828307	14.519081542935814
ppa:PAS_chr1-4_0138	No Data	13.246228845905952	13.05319955464597	No Data	10.167279088614716	No Data	12.875333056371357	12.490122876856184	No Data	10.8157601928457
ppa:PAS_chr1-4_0139	16.63013356395383	16.11721298591491	15.931075624424883	16.171890684610112	16.531202007306177	16.876494651586448	15.721527194105985	15.958622892325156	16.14069077894152	16.421629687758564
ppa:PAS_chr1-4_0140	No Data	16.141034880158657	15.6679808920685	15.516197768993132	14.614945012977104	No Data	16.028161704860754	15.899495130565436	14.041992118616117	14.603521082458474
ppa:PAS_chr1-4_0141	15.640815416161953	No Data	No Data	14.46737357833618	14.583169671956808	15.731931143202518	11.196287389883592	No Data	14.665393390439553	14.99863647934052
ppa:PAS_chr1-4_0142	15.084867090021566	15.785563019242776	15.307366901971216	15.065196699264964	15.535125959998789	15.213668937799325	15.783786691405846	15.465745991197355	14.783986066939091	14.939819418002475
ppa:PAS_chr1-4_0143	14.887812982970331	15.23248328905341	15.745580573283227	15.837937295849224	15.385763022609638	15.419972904005784	15.650448321758908	15.626667322221294	15.924222631166632	15.709660631826134
ppa:PAS_chr1-4_0144	12.371819308903492	13.7483821556709	No Data	No Data	No Data	No Data	13.60997822841595	12.20771590861342	13.004147585363764	13.145285071519186
ppa:PAS_chr1-4_0656	13.627844771255075	13.849966921594644	12.998150173066383	13.22541898911561	12.997536654446678	12.29582651585402	13.086352498754149	14.851602180114844	12.344094586324754	12.5126329363262
ppa:PAS_chr1-4_0146	13.857021083828606	14.613064274503678	No Data	No Data	13.756740564819424	No Data	14.505428517820516	13.262613617582929	13.69699648865081	No Data
ppa:PAS_chr1-4_0147	18.38656272291446	18.42893695260187	18.27435540164386	17.925389366698735	18.00535162104125	18.11007782493564	18.63345713529471	18.220998492123805	18.283771431155085	17.986078728521218
ppa:PAS_chr1-4_0148	16.62885343965692	17.200938105858683	17.19912968549494	17.411574215631436	16.96472564995046	16.589896262908773	17.246370502114097	17.603435734943254	17.276466075477206	16.753647573327388
ppa:PAS_chr1-4_0694	16.802829306477157	16.283808161816214	16.50258964734389	16.811082028790743	17.043332564675627	16.845261951017175	16.497441098189665	15.956338488489337	17.203556661339828	17.17104451798568
ppa:PAS_chr1-4_0150	20.62948169294946	22.28872444699385	22.23329828366691	21.75619632050784	21.46815765448449	20.73051875066768	22.293971687172	22.11298300752897	21.715856445897305	21.38006532428093
ppa:PAS_chr1-4_0151	13.916379273914458	No Data	No Data	No Data	No Data	15.233028621027984	No Data	No Data	No Data	No Data
ppa:PAS_chr1-4_0152	15.60869745526042	15.596170984582566	15.402136018967134	15.977093580548384	15.98258752429973	16.052541517944803	15.522077535701186	15.851851196982851	15.733375154243753	15.545208302454384
ppa:PAS_chr1-4_0153	19.45675884790056	18.87263928208269	18.62076304679413	18.98094083102876	19.10999862656977	19.32650341312261	18.815475159492767	18.73182966032801	19.102137510221617	19.20079550878769
ppa:PAS_chr1-4_0154	14.719083572693863	15.608870794235164	15.396146665069685	15.237764739923607	15.39849555084691	15.248139380511812	15.193500545438363	15.222579133274843	15.15192251732303	15.229128757944498
ppa:PAS_chr1-4_0155	13.583426681046952	13.8118087786375	13.627901531748568	No Data	13.662240476099363	13.546114466859311	14.013208158887933	12.395675853441496	13.087674870160813	13.090668110068725
ppa:PAS_chr1-4_0157	16.342033285570874	17.230930173887973	16.119976773853278	16.26275897799264	16.13534888041556	16.11324919569995	16.235441793115726	16.084325706646702	15.923100936548131	15.727062908418407
